date,avg_expenditure_25_34,avg_expenditure_35_44,avg_expenditure_45_54,avg_expenditure_55_64,CPI,employees_construction,GDP,HCAI_GOVT,HCAI_GSE,HCAI_PP,home_ownership_rate,houses_for_sale_to_sold,industrial_production_cement,private_job_gains,MORTGAGE30US,pvt_owned_house_under_const,nonresidential_const_val,permits,personal_saving_rate,population,house_units_completed,producer_price_index_concrete_brick,residential_const_val,retail_sales_home_furnishing_stores,target,UNRATE,unrate_construction,avg_expenditure_35_54,gdp_per_capita,CPI_TREND,GDP_RATE,GDP_TREND,EMP_CONST_RATE,EMP_CONST_TREND,HCAI,houses_for_sale_to_sold_rate,HOUSES_S2S_TREND,industrial_production_cement_cum,cpi_cum,houses_for_sale_to_sold_cum,private_job_gains_cum,pvt_owned_house_under_const_cum,permits_cum,house_units_completed_cum,industrial_production_cement_rate,pvt_owned_house_under_const_rate,permits_rate,private_job_gains_rate,house_units_completed_rate,PERMITS_TREND,private_job_gains_trend,pvt_owned_house_under_const_trend,house_units_completed_trend
2019-06-30,56793.0,73046.0,76371.0,67856.0,0.019914718,7499,21433.088,11.728,2.874,2.751,64.47,1.7227665977411035,100.9817,2550.67,3.8025,1143.0,500180,1276,7.2,328576.66,1170.0,254.1,541719,10071,209.112,3.6,1.3862943611198906,149417.0,0.06523009881468757,UP,0.039471437342615254,UP,0.029776188183131474,UP,5.7843333333333335,-0.05740150761996833,DOWN,26686.013199999994,38.863484764,384.10130873690485,550392.0299999994,206974.0,287437,271244.0,0.04675883804977305,0.06818426321495899,0.05608438193771237,0.05656925241669717,0.05499773095689964,UP,UP,UP,UP
2019-07-31,56849.0,73354.0,76535.0,68130.0,0.167094162,7503,21505.012,11.595,2.831,2.725,64.44,1.824549292051046,103.8818,2502.0,3.765,1143.0,509511,1369,7.0,328730.0,1242.0,253.4,552029,10067,209.633,3.6,1.33500106673234,149889.0,0.0654184650016731,UP,0.04013002713255013,UP,0.02701771792561909,UP,5.717,-0.008731247543484541,DOWN,26789.894999999993,39.030578926,385.92585802895593,552894.0299999994,208117.0,288806,272486.0,0.046636840847900395,0.06788936263222729,0.05596109486059481,0.05642201053682875,0.055023078723257624,UP,UP,UP,UP
2019-08-31,56905.0,73662.0,76699.0,68404.0,-0.005066824,7506,21568.162,11.555,2.791,2.685,64.41,1.7578579175523736,104.6386,2502.0,3.616,1151.0,516778,1479,7.2,328882.0,1272.0,252.1,556709,10082,210.357,3.7,1.2809338454620642,150361.0,0.06558024458620416,DOWN,0.04057684837103479,UP,0.023454370735370544,UP,5.677,-0.07092920014040249,DOWN,26894.53359999999,39.025512102,387.6837159465083,555396.0299999994,209268.0,290285,273758.0,0.04655830313560788,0.06761043395100344,0.05645124557361515,0.056276116659874635,0.05486061269462391,UP,UP,UP,UP
2019-09-30,56961.0,73970.0,76863.0,68678.0,0.078344858,7524,21631.312,11.515,2.751,2.645,64.4,1.7047480922384253,107.698,2502.0,3.605,1160.0,516755,1439,7.3,329034.0,1136.0,253.4,559629,10177,210.998,3.5,1.1631508098056809,150833.0,0.06574187469987905,UP,0.0410212587205487,UP,0.022717557385383016,UP,5.6370000000000005,-0.10954514252479877,DOWN,27002.231599999992,39.10385696,389.38846403874675,557898.0299999994,210428.0,291724,274894.0,0.04666197941063538,0.06735198726642491,0.056708855397542064,0.056131552357155466,0.05448160822507843,UP,UP,UP,UP
2019-10-31,57017.0,74278.0,77027.0,68952.0,0.228619055,7544,21694.458,11.463,2.696,2.597,64.47,1.7047480922384253,103.9359,2585.33,3.688,1160.0,519535,1509,7.4,329186.0,1279.0,251.1,561262,10120,211.606,3.6,1.3862943611198906,151305.0,0.06590334339856495,UP,0.04146342962865688,UP,0.02211441725492688,UP,5.585333333333334,-0.15364854775093711,DOWN,27106.167499999992,39.332476015000005,391.0932121309852,560483.3599999994,211588.0,293233,276173.0,0.04662366057158352,0.06706106159568484,0.05725330373814767,0.05583696650310607,0.054845619355131305,UP,UP,UP,UP
2019-11-30,57073.0,74586.0,77191.0,69226.0,-0.053624303,7546,21623.428,11.473,2.6860000000000004,2.657,64.54,1.7047480922384253,100.9403,2585.33,3.695,1166.0,526675,1509,7.5,329300.33,1252.0,251.9,572412,10219,212.43,3.6,1.4816045409242156,151777.0,0.06566476261958194,DOWN,0.03517311109989824,UP,0.021431305111747314,UP,5.605333333333334,-0.09348434440721105,DOWN,27207.10779999999,39.278851712000005,392.79796022322364,563068.6899999994,212754.0,294742,277425.0,0.046566676799382936,0.0667915437653662,0.05763791114752182,0.05554517139514012,0.055010062449355246,UP,UP,UP,UP
2019-12-31,57129.0,74894.0,77355.0,69500.0,-0.090976953,7557,21552.398,11.483,2.676,2.717,64.61,1.667706820558076,103.3535,2585.33,3.72,1179.0,520012,1453,7.3,329414.66,1308.0,252.7,581530,9990,213.372,3.6,1.6094379124341003,152249.0,0.06542634744913904,DOWN,0.028881040133087163,UP,0.01883445777502881,UP,5.625333333333334,-0.17561637964689922,DOWN,27310.46129999999,39.187874759,394.4656670437817,565654.0199999993,213933.0,296195,278733.0,0.046551137108370576,0.06656082329195186,0.05775815892157589,0.055256127550954326,0.05571531583244548,UP,UP,UP,UP
2020-01-31,57171.0,74829.0,77142.0,69114.0,0.387976994,7615,21481.367,11.488,2.658,2.77,64.2,1.62924053973028,114.0748,2486.67,3.624,1196.0,526954,1550,7.8,329529.0,1288.0,252.9,591497,10475,214.41,3.5,1.6863989535702288,151971.0,0.06518809270200801,UP,0.022587711453193444,UP,0.02244301089659999,UP,5.6386666666666665,-0.14691119593699778,DOWN,27424.53609999999,39.575851753,396.094907583512,568140.6899999994,215129.0,297745,280021.0,0.04658208033745973,0.06638687223811471,0.0583561678043053,0.054986434035217524,0.05561035914129228,UP,UP,UP,UP
2020-02-29,57214.0,74768.0,76928.0,68734.0,0.274061813,7648,20813.397,11.258,2.668,2.8,64.23,1.667706820558076,108.1299,2486.67,3.4650000000000003,1216.0,520487,1478,8.3,329652.0,1294.0,253.7,609742,10456,215.474,3.5,1.7047480922384253,151696.0,0.06313748134396273,UP,-0.013556783557919233,DOWN,0.030939200159204813,UP,5.575333333333333,-0.07174855934645594,DOWN,27532.66599999999,39.849913566000005,397.76261440407006,570627.3599999994,216345.0,299223,281315.0,0.04660279623170902,0.06636659486150842,0.0586758446626346,0.05471916281814783,0.055185810506364626,UP,UP,UP,UP
2020-03-31,57257.0,74707.0,76714.0,68354.0,-0.217645103,7557,20145.427,11.028,2.678,2.83,64.26,1.840549633397487,103.5584,2486.67,3.45,1215.0,514802,1382,13.1,329775.0,1267.0,257.2,617567,8225,216.632,4.4,1.9315214116032138,151421.0,0.06108839966643924,DOWN,-0.05071112935611954,DOWN,0.015737854829378534,UP,5.5120000000000005,0.06613275516345296,UP,27636.224399999992,39.632268463,399.60316403746754,573114.0299999994,217560.0,300605,282582.0,0.04648372300285756,0.06642545072657866,0.05863084384317959,0.05445428140178918,0.054748278132396654,UP,UP,UP,UP
2020-04-30,57300.0,74646.0,76500.0,67974.0,-0.668694187,6535,19477.444,10.795,2.679,2.851,64.29,1.8870696490323797,96.947,2545.67,3.306,1194.0,488521,1094,33.8,329898.0,1191.0,257.6,597672,4160,217.495,14.8,2.8094026953624978,151146.0,0.059040806552328295,DOWN,-0.08894601786874166,DOWN,-0.13385651191747894,DOWN,5.441666666666666,0.07092920014040253,UP,27733.171399999992,38.963574276,401.4902336864999,575659.6999999995,218754.0,301699,283773.0,0.04610342210444105,0.06640231811758397,0.05755838595839045,0.0541976588789765,0.05406193536909561,UP,UP,UP,UP
2020-05-31,57343.0,74585.0,76286.0,67594.0,0.001950162,7004,20031.154,10.655,2.629,2.801,64.3,1.667706820558076,99.1911,2545.67,3.2325,1179.0,479172,1246,24.8,330054.67,1178.0,263.3,584171,7349,217.801,13.3,2.5416019934645457,150871.0,0.06069041228836423,UP,-0.06428640078627437,DOWN,-0.06548396213131659,DOWN,5.361666666666667,-0.1154521763031731,DOWN,27832.362499999992,38.965524438,403.15794050705796,578205.3699999995,219933.0,302945,284951.0,0.045851130506558514,0.06626751077705115,0.056996681387979566,0.05394336099603222,0.053621240141451594,UP,UP,UP,UP
2020-06-30,57386.0,74524.0,76072.0,67214.0,0.547204693,7171,20584.864,10.515,2.579,2.751,64.42999999999999,1.4586150226995167,103.7352,2545.67,3.1625,1187.0,480422,1296,19.3,330211.34,1243.0,263.3,590445,10104,218.36,11.1,2.312535423847214,150596.0,0.06233845270123067,UP,-0.04037984771714377,DOWN,-0.04472456341881449,DOWN,5.281666666666667,-0.16644411474303042,DOWN,27936.09769999999,39.512729131,404.6165555297575,580751.0399999996,221120.0,304241,286194.0,0.04578009896908055,0.06611235906749638,0.05681644470334149,0.0536913563003045,0.053651117747653826,UP,UP,UP,UP
2020-07-31,57429.0,74463.0,75858.0,66834.0,0.50582435,7197,21138.574,10.377,2.534,2.688,64.56,1.2809338454620642,102.3294,2468.0,3.016,1199.0,475021,1542,18.7,330368.0,1340.0,261.4,608617,10346,219.915,10.2,2.186051276738094,150321.0,0.06398493195466873,UP,-0.01718650113990722,DOWN,-0.04163866803792452,DOWN,5.199666666666667,-0.3537436145800061,DOWN,28038.42709999999,40.018553481,405.89748937521955,583219.0399999996,222319.0,305783,287534.0,0.04555120155259787,0.06601286584576727,0.05712051763342174,0.05339647195080445,0.05375387747799464,UP,UP,UP,UP
2020-08-31,57472.0,74402.0,75644.0,66454.0,0.315321052,7223,21251.584,10.437,2.534,2.708,64.69,1.252762968495368,100.7609,2468.0,2.935,1212.0,466127,1522,15.0,330517.0,1216.0,261.4,632725,10812,222.704,8.4,2.028148247292285,150046.0,0.0642980058514388,UP,-0.014786812060443704,DOWN,-0.03843232164411929,DOWN,5.226333333333334,-0.3387444886659638,DOWN,28139.18799999999,40.333874533,407.1502523437149,585687.0399999996,223531.0,307305,288750.0,0.045240141486967894,0.06593437972085324,0.05697754073916141,0.05310415863625117,0.05331675738800584,UP,UP,UP,UP
2020-09-30,57515.0,74341.0,75430.0,66074.0,0.139274694,7256,21364.594,10.497,2.534,2.728,64.7,1.252762968495368,100.6016,2468.0,2.89,1218.0,458779,1589,14.3,330666.0,1426.0,263.3,648272,10843,225.908,7.8,1.9600947840472698,149771.0,0.06461079760241452,UP,-0.012406828747975353,DOWN,-0.03626919862594849,DOWN,5.252999999999999,-0.30806586650620393,DOWN,28239.789599999993,40.473149227,408.40301531221024,588155.0399999996,224749.0,308894,290176.0,0.044812447731652785,0.06584067209649579,0.057190026173712834,0.05281438286578994,0.05410206663059081,UP,UP,UP,UP
2020-10-31,57558.0,74280.0,75216.0,65694.0,0.041493776,7329,21477.597,10.561,2.533,2.744,64.8,1.252762968495368,102.4985,2621.33,2.834,1228.0,456022,1595,13.6,330815.0,1356.0,263.3,664062,10864,229.41,6.9,1.916922612182061,149496.0,0.06492328642897088,UP,-0.01004644434912925,DOWN,-0.028913464387443234,DOWN,5.279333333333333,-0.30806586650620393,DOWN,28342.288099999994,40.514643003,409.6557782807056,590776.3699999995,225977.0,310489,291532.0,0.04459368345857851,0.06579223658089234,0.057180959176205144,0.05263799894982451,0.05412229583391198,UP,UP,UP,UP
2020-11-30,57601.0,74219.0,75002.0,65314.0,-0.061062722,7353,21664.477000000003,10.621,2.543,2.764,64.9,1.3862943611198906,109.141,2621.33,2.765,1247.0,447290,1696,13.0,330880.33,1244.0,263.3,684497,10705,232.643,6.7,1.9878743481543455,149221.0,0.06547526412343702,DOWN,0.0018965580479910274,UP,-0.02590922832803353,DOWN,5.309333333333334,-0.2067830933538846,DOWN,28451.429099999994,40.453580281,411.0420726418255,593397.6999999995,227224.0,312185,292776.0,0.04472013595539922,0.06579974638411096,0.05749556339912342,0.05246320407799329,0.0538571851279187,UP,UP,UP,UP
2020-12-31,57644.0,74158.0,74788.0,64934.0,0.094147847,7400,21851.357,10.681,2.553,2.7840000000000003,65.0,1.33500106673234,111.1357,2621.33,2.684,1264.0,442157,1758,14.0,330945.66,1386.0,263.3,704835,10621,235.604,6.7,2.2617630984737906,148946.0,0.06602702389268378,UP,0.013775938415186244,UP,-0.020994285828458754,DOWN,5.339333333333332,-0.22251743053386785,DOWN,28562.564799999993,40.547728128,412.3770737085578,596019.0299999994,228488.0,313943,294162.0,0.04482711076923652,0.0658208106552066,0.05819341956244778,0.05228997687038798,0.05387630162335614,UP,UP,UP,UP
